,Date,Origin Movement ID,Origin Display Name,Destination Movement ID,Destination Display Name,Daily Mean Travel Time (Seconds),Daily Range - Lower Bound Travel Time (Seconds),Daily Range - Upper Bound Travel Time (Seconds),AM Mean Travel Time (Seconds),AM Range - Lower Bound Travel Time (Seconds),AM Range - Upper Bound Travel Time (Seconds),PM Mean Travel Time (Seconds),PM Range - Lower Bound Travel Time (Seconds),PM Range - Upper Bound Travel Time (Seconds),Midday Mean Travel Time (Seconds),Midday Range - Lower Bound Travel Time (Seconds),Midday Range - Upper Bound Travel Time (Seconds),Evening Mean Travel Time (Seconds),Evening Range - Lower Bound Travel Time (Seconds),Evening Range - Upper Bound Travel Time (Seconds),Early Morning Mean Travel Time (Seconds),Early Morning Range - Lower Bound Travel Time (Seconds),Early Morning Range - Upper Bound Travel Time (Seconds)
2844,01/31/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",810.0,575.0,1142.0,643.0,507.0,816.0,1089.0,839.0,1414.0,660.0,540.0,807.0,692.0,512.0,934.0,,,
2845,03/13/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1420.0,1204.0,1675.0,,,,,,,1340.0,1187.0,1514.0,,,,,,
2846,03/27/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1278.0,1102.0,1480.0,,,,,,,,,,,,,,,
2847,03/28/2019,3394,"Fisherman's Wharf, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",980.0,782.0,1228.0,1180.0,1002.0,1390.0,1091.0,863.0,1378.0,958.0,819.0,1121.0,862.0,682.0,1089.0,,,
2848,01/06/2019,3394,"Fisherman's Wharf, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1020.0,772.0,1347.0,,,,1096.0,878.0,1367.0,1081.0,812.0,1440.0,919.0,728.0,1159.0,,,
2849,03/09/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",990.0,580.0,1690.0,,,,,,,954.0,539.0,1688.0,,,,,,
2850,03/24/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1497.0,1039.0,2156.0,,,,,,,1593.0,1091.0,2325.0,,,,,,
2851,03/31/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1204.0,988.0,1467.0,,,,,,,1249.0,1027.0,1519.0,,,,,,
2852,01/27/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1505.0,1250.0,1811.0,,,,1491.0,1191.0,1867.0,1528.0,1411.0,1653.0,,,,,,
2853,01/08/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",659.0,484.0,897.0,641.0,500.0,822.0,675.0,533.0,855.0,586.0,453.0,757.0,695.0,462.0,1044.0,,,
2854,02/26/2019,3394,"Fisherman's Wharf, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1055.0,809.0,1374.0,,,,1271.0,936.0,1726.0,991.0,776.0,1266.0,979.0,812.0,1180.0,,,
2855,02/20/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1545.0,1092.0,2187.0,,,,,,,,,,,,,,,
2856,03/17/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",766.0,551.0,1065.0,,,,,,,717.0,524.0,981.0,838.0,663.0,1059.0,,,
2857,02/27/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",979.0,666.0,1439.0,,,,1108.0,832.0,1474.0,1060.0,743.0,1512.0,805.0,534.0,1214.0,,,
2858,01/19/2019,3394,"Fisherman's Wharf, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1181.0,880.0,1585.0,,,,1265.0,953.0,1679.0,1222.0,899.0,1659.0,970.0,799.0,1177.0,,,
2859,01/05/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",,,,,,,,,,,,,,,,,,
2860,02/18/2019,3394,"Fisherman's Wharf, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1050.0,792.0,1393.0,,,,1193.0,923.0,1542.0,1027.0,804.0,1310.0,858.0,688.0,1070.0,,,
2861,03/29/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",885.0,669.0,1171.0,,,,1008.0,811.0,1254.0,897.0,658.0,1222.0,795.0,631.0,1001.0,,,
2862,03/26/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",914.0,690.0,1212.0,,,,1075.0,865.0,1336.0,827.0,619.0,1104.0,948.0,747.0,1203.0,,,
2863,01/14/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",,,,,,,,,,,,,,,,,,
2864,02/18/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",626.0,533.0,736.0,,,,,,,639.0,566.0,722.0,597.0,506.0,705.0,,,
2865,01/14/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",801.0,510.0,1257.0,792.0,505.0,1241.0,1083.0,698.0,1682.0,567.0,484.0,664.0,,,,,,
2866,02/20/2019,3394,"Fisherman's Wharf, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1047.0,632.0,1736.0,1195.0,922.0,1550.0,,,,1062.0,813.0,1388.0,886.0,441.0,1779.0,,,
2867,01/03/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1514.0,1160.0,1974.0,,,,1644.0,1189.0,2272.0,1361.0,1166.0,1588.0,,,,,,
2868,03/31/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",878.0,671.0,1150.0,800.0,625.0,1025.0,876.0,682.0,1124.0,917.0,696.0,1208.0,755.0,607.0,941.0,,,
2869,02/15/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",924.0,686.0,1246.0,758.0,571.0,1008.0,1017.0,813.0,1273.0,929.0,670.0,1287.0,909.0,735.0,1124.0,,,
2870,01/27/2019,3394,"Fisherman's Wharf, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",954.0,695.0,1308.0,,,,1001.0,747.0,1342.0,930.0,649.0,1334.0,928.0,705.0,1222.0,,,
2871,02/11/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",845.0,555.0,1285.0,,,,1274.0,965.0,1682.0,745.0,532.0,1044.0,660.0,490.0,890.0,,,
2872,01/31/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",,,,,,,,,,,,,,,,,,
2873,03/04/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",1062.0,630.0,1789.0,,,,1441.0,942.0,2204.0,,,,956.0,536.0,1707.0,,,
2874,01/30/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1272.0,1072.0,1509.0,1309.0,1104.0,1553.0,,,,,,,,,,,,
2875,01/05/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",685.0,471.0,998.0,,,,,,,,,,639.0,429.0,952.0,,,
2876,03/06/2019,3394,"Fisherman's Wharf, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1006.0,787.0,1286.0,1116.0,853.0,1460.0,1299.0,1053.0,1602.0,915.0,755.0,1109.0,995.0,824.0,1200.0,735.0,638.0,846.0
2877,01/12/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",694.0,476.0,1011.0,,,,,,,733.0,587.0,916.0,704.0,408.0,1215.0,,,
2878,03/14/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",871.0,639.0,1186.0,815.0,685.0,968.0,984.0,750.0,1292.0,869.0,644.0,1171.0,832.0,590.0,1173.0,,,
2879,02/03/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",803.0,605.0,1065.0,643.0,451.0,915.0,739.0,607.0,899.0,871.0,674.0,1124.0,815.0,627.0,1058.0,,,
2880,01/19/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",983.0,578.0,1669.0,,,,,,,,,,,,,,,
2881,03/08/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1269.0,987.0,1631.0,,,,1317.0,1096.0,1581.0,,,,,,,,,
2882,03/24/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",708.0,514.0,974.0,,,,,,,,,,,,,,,
2883,01/01/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1148.0,935.0,1408.0,,,,,,,1148.0,935.0,1408.0,,,,,,
2884,03/11/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1257.0,1030.0,1535.0,,,,,,,1169.0,1052.0,1298.0,,,,,,
2885,02/15/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",886.0,589.0,1334.0,,,,,,,,,,632.0,496.0,805.0,,,
2886,01/03/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1218.0,957.0,1551.0,,,,,,,1042.0,918.0,1182.0,,,,,,
2887,03/26/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",795.0,592.0,1069.0,788.0,553.0,1121.0,940.0,787.0,1122.0,,,,730.0,568.0,937.0,,,
2888,03/24/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1393.0,1092.0,1776.0,,,,1387.0,1202.0,1600.0,1664.0,1304.0,2123.0,,,,,,
2889,01/05/2019,3394,"Fisherman's Wharf, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",996.0,784.0,1263.0,,,,1105.0,832.0,1468.0,976.0,784.0,1215.0,908.0,761.0,1084.0,,,
2890,03/30/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",681.0,514.0,903.0,,,,,,,790.0,675.0,926.0,,,,,,
2891,01/01/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",677.0,453.0,1012.0,,,,,,,572.0,426.0,769.0,,,,730.0,467.0,1139.0
2892,03/14/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",798.0,568.0,1120.0,,,,968.0,714.0,1311.0,675.0,505.0,902.0,726.0,525.0,1005.0,,,
2893,02/17/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",867.0,657.0,1143.0,664.0,579.0,760.0,943.0,732.0,1213.0,912.0,701.0,1186.0,786.0,621.0,995.0,677.0,509.0,900.0
2894,01/11/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",893.0,695.0,1147.0,,,,933.0,734.0,1184.0,865.0,656.0,1141.0,918.0,762.0,1106.0,,,
2895,01/09/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",859.0,656.0,1126.0,,,,1065.0,893.0,1269.0,,,,679.0,565.0,816.0,,,
2896,01/30/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",,,,,,,,,,,,,,,,,,
2897,03/24/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",634.0,465.0,866.0,,,,,,,635.0,495.0,815.0,,,,670.0,439.0,1023.0
2898,03/02/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1388.0,1071.0,1799.0,,,,,,,1319.0,1009.0,1724.0,,,,,,
2899,03/20/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",884.0,588.0,1329.0,,,,,,,,,,666.0,494.0,897.0,,,
2900,03/16/2019,3394,"Fisherman's Wharf, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1075.0,787.0,1467.0,,,,1121.0,741.0,1696.0,1095.0,859.0,1396.0,1063.0,836.0,1350.0,,,
2901,01/22/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",829.0,637.0,1079.0,,,,,,,,,,673.0,608.0,744.0,,,
2902,03/02/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1404.0,978.0,2014.0,,,,,,,1439.0,930.0,2228.0,,,,,,
2903,01/13/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",647.0,457.0,917.0,,,,,,,,,,598.0,428.0,835.0,,,
2904,03/21/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",806.0,551.0,1180.0,,,,,,,950.0,657.0,1373.0,745.0,549.0,1011.0,645.0,430.0,966.0
2905,01/13/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",840.0,618.0,1143.0,,,,857.0,656.0,1118.0,887.0,629.0,1252.0,802.0,590.0,1089.0,,,
2906,03/23/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1341.0,930.0,1934.0,1476.0,863.0,2522.0,,,,1428.0,1164.0,1753.0,,,,,,
2907,02/18/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",922.0,488.0,1742.0,,,,,,,,,,1425.0,683.0,2969.0,,,
2908,02/02/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1505.0,1298.0,1744.0,,,,1675.0,1454.0,1930.0,1385.0,1276.0,1504.0,,,,,,
2909,01/13/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1489.0,1298.0,1707.0,,,,,,,1487.0,1297.0,1704.0,,,,,,
2910,02/17/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",713.0,502.0,1011.0,,,,682.0,465.0,999.0,699.0,520.0,939.0,,,,,,
2911,01/23/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",673.0,441.0,1025.0,777.0,466.0,1297.0,,,,608.0,454.0,815.0,521.0,390.0,696.0,,,
2912,03/16/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1028.0,563.0,1876.0,,,,,,,,,,642.0,425.0,971.0,,,
2913,02/28/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",955.0,642.0,1422.0,839.0,755.0,933.0,1286.0,773.0,2139.0,898.0,663.0,1214.0,850.0,575.0,1256.0,,,
2914,03/10/2019,3394,"Fisherman's Wharf, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",928.0,710.0,1212.0,,,,1042.0,826.0,1315.0,899.0,656.0,1231.0,805.0,704.0,920.0,,,
2915,01/06/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",909.0,660.0,1252.0,707.0,558.0,896.0,1044.0,767.0,1420.0,1023.0,764.0,1371.0,719.0,575.0,900.0,,,
2916,02/06/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1087.0,854.0,1382.0,,,,,,,,,,,,,,,
2917,02/03/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",562.0,440.0,717.0,,,,,,,545.0,445.0,666.0,,,,,,
2918,03/19/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",941.0,682.0,1299.0,1029.0,703.0,1506.0,942.0,701.0,1265.0,891.0,632.0,1254.0,927.0,760.0,1132.0,,,
2919,03/01/2019,3394,"Fisherman's Wharf, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1107.0,797.0,1538.0,1004.0,823.0,1223.0,1314.0,1024.0,1686.0,1036.0,709.0,1512.0,1083.0,769.0,1526.0,,,
2920,01/29/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1377.0,1140.0,1664.0,,,,1446.0,1165.0,1795.0,,,,,,,,,
2921,03/22/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1561.0,1051.0,2318.0,,,,,,,,,,,,,,,
2922,02/15/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1568.0,1162.0,2114.0,,,,,,,1836.0,1306.0,2580.0,,,,,,
2923,02/21/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",714.0,538.0,949.0,792.0,626.0,1001.0,,,,656.0,461.0,934.0,714.0,551.0,927.0,,,
2924,01/07/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",600.0,459.0,785.0,593.0,471.0,747.0,601.0,464.0,777.0,644.0,471.0,879.0,595.0,466.0,759.0,,,
2925,03/23/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1480.0,1194.0,1834.0,,,,1659.0,1401.0,1964.0,1434.0,1159.0,1773.0,,,,,,
2926,02/20/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",875.0,493.0,1553.0,,,,,,,1132.0,596.0,2148.0,,,,,,
2927,01/16/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",975.0,711.0,1337.0,960.0,898.0,1027.0,,,,,,,979.0,674.0,1422.0,,,
2928,01/12/2019,3394,"Fisherman's Wharf, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1130.0,877.0,1457.0,,,,1453.0,1138.0,1855.0,1020.0,872.0,1192.0,1045.0,871.0,1253.0,,,
2929,02/13/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",966.0,617.0,1512.0,,,,1257.0,943.0,1677.0,1101.0,767.0,1582.0,685.0,490.0,957.0,,,
2930,03/17/2019,3394,"Fisherman's Wharf, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1027.0,771.0,1369.0,,,,1172.0,897.0,1530.0,978.0,751.0,1274.0,993.0,752.0,1312.0,816.0,707.0,941.0
2931,02/11/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1366.0,1172.0,1592.0,,,,,,,,,,,,,,,
2932,01/19/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1669.0,1346.0,2070.0,,,,1561.0,1435.0,1699.0,1785.0,1403.0,2270.0,,,,,,
2933,01/07/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",880.0,638.0,1213.0,,,,1204.0,797.0,1818.0,801.0,637.0,1009.0,767.0,620.0,949.0,,,
2934,01/15/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1134.0,1004.0,1280.0,,,,,,,,,,,,,,,
2935,02/14/2019,3394,"Fisherman's Wharf, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1045.0,804.0,1357.0,987.0,776.0,1257.0,1101.0,757.0,1601.0,1024.0,815.0,1287.0,1082.0,851.0,1376.0,,,
2936,01/29/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",,,,,,,,,,,,,,,,,,
2937,03/07/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1697.0,1361.0,2117.0,1740.0,1369.0,2212.0,,,,1552.0,1218.0,1978.0,,,,,,
2938,02/05/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",,,,,,,,,,,,,,,,,,
2939,02/14/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",1181.0,780.0,1787.0,,,,1487.0,984.0,2247.0,905.0,665.0,1232.0,966.0,733.0,1273.0,634.0,514.0,783.0
2940,01/10/2019,3394,"Fisherman's Wharf, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1055.0,806.0,1383.0,1093.0,847.0,1410.0,1334.0,984.0,1808.0,939.0,773.0,1141.0,877.0,767.0,1003.0,,,
2941,02/22/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",,,,,,,,,,,,,,,,,,
2942,01/14/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",900.0,616.0,1315.0,,,,1134.0,866.0,1483.0,,,,660.0,494.0,880.0,,,
2943,02/10/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",659.0,405.0,1071.0,,,,,,,,,,,,,,,
2944,02/06/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1559.0,1343.0,1810.0,,,,,,,,,,,,,,,
2945,01/16/2019,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",822.0,575.0,1175.0,731.0,547.0,975.0,,,,672.0,521.0,868.0,747.0,593.0,941.0,,,
